Date,Close,Daily_Return,Close_to_Close_Vol,Parkinson_Vol,Garman_Klass_Vol,Yang_Zhang_Vol,Rogers_Satchell_Vol
2023-10-02,4288.39,,,,,,
2023-10-03,4229.45,-0.013839410161483797,,,,,
2023-10-04,4263.75,0.008077093787000134,,,,,
2023-10-05,4258.19,-0.0013048673867472557,,,,,
2023-10-06,4308.5,0.011745628333713317,,,,,
2023-10-09,4335.66,0.006284032081045516,,,,,
2023-10-10,4358.24,0.005194458360886415,,,,,
2023-10-11,4376.95,0.004283828654568987,,,,,
2023-10-12,4349.61,-0.006265948885271601,,,,,
2023-10-13,4327.78,-0.005031477449688668,,,,,
2023-10-16,4373.63,0.010538619453747615,,,,,
2023-10-17,4373.2,-9.832133477993887e-05,,,,,
2023-10-18,4314.6,-0.01349038622382619,,,,,
2023-10-19,4278.0,-0.008519009694152467,,,,,
2023-10-20,4224.16,-0.01266518618575799,,,,,
2023-10-23,4217.04,-0.0016869643388467898,,,,,
2023-10-24,4247.68,0.0072394913997594025,,,,,
2023-10-25,4186.77,-0.014443397939346892,,,,,
2023-10-26,4137.23,-0.011903071819740901,,,,,
2023-10-27,4117.37,-0.004811871761208667,,,,,
2023-10-30,4166.82,0.011938544947970331,,12.689757521604731,12.494829565090404,,13.637823187445571
2023-10-31,4193.8,0.006454089207465981,14.467046167260664,12.714233929902388,12.477285392506806,14.685091987596394,13.678932838762597
2023-11-01,4237.86,0.010451180679737281,14.208677945189251,12.537424029607857,12.254646189833576,14.599414424147561,13.634872254490846
2023-11-02,4317.78,0.018682956430735833,15.385684761934373,12.564367419888638,12.134443090446705,15.1515072652309,14.081040688984483
2023-11-03,4358.34,0.009349869637436973,15.65977427154395,12.543037801902898,12.044876512549248,15.294992116944695,14.286621188922647
2023-11-06,4365.98,0.0017514263468030517,15.179618814445902,11.523333040289629,11.173843336401525,13.902840608731445,12.971550658386477
2023-11-07,4378.38,0.002836115693239983,15.06438521188779,11.275260062967565,11.048875308781163,13.246004303644416,12.437636843838455
2023-11-08,4382.78,0.0010044332873557552,14.968323122664781,11.162060792007585,10.9265009549721,13.136165096380184,12.228628766824484
2023-11-09,4347.35,-0.008116762182437998,15.164183123272649,11.296764783552389,10.914625495361983,13.476619654058206,12.757212172329545
2023-11-10,4415.24,0.015495728650985885,15.943363162950833,11.344838117868855,10.804928019482686,14.039675501475182,12.899705844622014
2023-11-13,4411.55,-0.0008360910851978613,15.818645750609592,10.987137826352603,10.404024040924678,13.830469907453105,12.64097045828402
2023-11-14,4495.7,0.018895282757298078,16.699705519616078,11.055314512390133,10.468641536584965,14.293315726034681,12.75244023459614
2023-11-15,4502.88,0.0015958076771483444,16.692003021540902,10.794183676604609,10.17732137227148,13.824435663770371,12.465417089192604
2023-11-16,4508.24,0.0011896413835666805,15.793342623620118,10.457863773130557,9.893974411165173,13.305627258102467,11.958171997837832
2023-11-17,4514.02,0.001281275598516672,15.321649156714717,9.94288737080194,9.380576128066176,12.76372395332703,11.555900017918534
2023-11-20,4547.38,0.0073631338909269815,14.354761930399878,9.828332110002725,9.397807279146932,12.109143632685761,11.261744753950241
2023-11-21,4538.19,-0.0020229887908321687,14.370556457707567,9.295396904074996,8.620001414185552,12.065957133444801,11.21535355009784
2023-11-22,4556.62,0.004052866464977724,14.30819686226212,9.148787729600144,8.419700624091178,12.037643495963824,11.196889301527557
2023-11-24,4559.34,0.0005967555980324687,12.824030234423306,8.800965449417248,8.225591067965416,11.01887350425814,10.470108851180914
2023-11-27,4550.43,-0.0019561422168003027,11.675472552046964,8.372726778735906,7.839124522955079,10.202456363262236,9.938494382607105
2023-11-28,4554.89,0.0009796471418229004,11.256243306154113,8.036790762049167,7.552654340909967,9.397048101673205,9.400637755916875
2023-11-29,4550.58,-0.000946683767425388,11.111974489709961,7.938554172155028,7.475428231004648,9.611289474112871,9.135055800098
2023-11-30,4567.8,0.0037769911916856066,11.0820649373207,7.795773787969276,7.330283102125831,9.558471108762916,9.07403265729437
2023-12-01,4594.63,0.005856541700615295,10.860685641512005,7.702373524600404,7.24364350478375,9.559197626631427,8.909424011677272
2023-12-04,4569.78,-0.005423166555119596,9.877999420856614,7.381062932538832,7.201020703793209,9.131106733959667,7.904879355828171
2023-12-05,4567.18,-0.0005691170958779145,9.63131014185116,7.2414177501166215,7.0873687940499215,9.04692835076169,7.573888254072979
2023-12-06,4549.34,-0.003913779111384419,9.86382218510226,7.423591917537338,7.135685820793039,9.738742834620027,8.058446618953655
2023-12-07,4585.59,0.007936610413312938,10.076911337284434,7.370041417966497,7.039755262343437,9.83752571475702,8.124315515988712
2023-12-08,4604.37,0.004087074621006593,10.087330541389555,7.390677057315929,6.945552875204491,9.998266259869164,8.413029548127211
2023-12-11,4622.44,0.003916851675081129,9.348528453458641,7.137771080252168,6.783673844486904,9.192381418855309,7.946875576127469
2023-12-12,4643.7,0.004588758060085738,8.192073396866377,6.642944683009855,6.438153372481431,8.570405804305201,7.187833777412118
2023-12-13,4707.09,0.013558420429298217,8.956960417313429,7.15062153928725,6.5845416862970865,9.310919176521388,8.473773106595967
2023-12-14,4719.55,0.0026435733742609306,6.868977505810424,7.044149052050132,6.661535119227569,8.40770499018035,7.808165073613862
2023-12-15,4719.19,-7.628136810104926e-05,6.9152687032703515,7.00295827762296,6.598185037830271,8.328539306728322,7.816490425879066
2023-12-18,4740.56,0.004518097487249544,6.947960782180491,6.992781498803911,6.569552412648427,8.338056871219008,7.914837573754191
2023-12-19,4768.37,0.005849255234901429,7.0355270832328785,7.0143515065755375,6.5098505078069,8.376134770503365,8.117423034534793
2023-12-20,4698.35,-0.014793144174519959,9.048196737366519,7.549696885985618,6.851220664148483,9.940687745859243,8.708055182131206
2023-12-21,4746.75,0.01024879009249407,9.427396547697,7.718083522538416,7.032867818355439,10.131962533641829,8.763990001613058
2023-12-22,4754.63,0.0016587067997896167,9.402623422092448,7.806017943722714,7.168072749261638,10.096384912881467,8.755666740373504
2023-12-26,4774.75,0.004222736399949838,9.41708267840841,7.882145680844031,7.249079945164698,10.104109409649704,8.875032979611804
2023-12-27,4781.58,0.001429419277681746,9.301209704449152,7.888156122453024,7.25191112847611,10.0419642981915,8.888616035229683
2023-12-28,4783.35,0.00037010203319937546,9.314990002706812,7.80491377704436,7.138293924589717,10.074419261116994,8.833862608903688
2023-12-29,4769.83,-0.0028304729998547477,9.420753117102054,7.748610321903183,7.099456699204378,9.86546124608498,8.870294940466412
2024-01-02,4742.83,-0.005676660892965471,9.788533081047143,7.729678911639416,7.096265567263216,10.068326594872167,8.891092754600507
2024-01-03,4704.81,-0.00804861430897457,10.23573507387669,7.571485006870817,6.9919375978275635,10.111906578418688,8.617944507881898
2024-01-04,4688.68,-0.003434296699869414,10.097589466885923,7.678994419457753,7.145935279373293,9.913142894503801,8.581919337788687
2024-01-05,4697.24,0.0018240092336748459,10.078080388033465,7.778338760452738,7.301998942402332,9.852568753798131,8.576876599740348
2024-01-08,4763.54,0.014015987132365047,10.789801741749947,8.033676364378412,7.384551868085875,9.945117638582287,9.182983566591462
2024-01-09,4756.5,-0.0014789856520085827,10.650127573731517,8.095932517468373,7.49053755939386,9.939707170963569,9.136797549980011
2024-01-10,4783.45,0.005649939819610993,10.707086419472583,8.079529190155203,7.507386548026465,9.870721571517922,9.049049918145291
2024-01-11,4780.24,-0.000671289036040164,10.711671517679536,8.367310423535832,8.029859348866777,9.844860905293434,8.93303513994277
2024-01-12,4783.83,0.0007507264519410598,10.659053181956862,8.338145096410917,8.06774167332957,9.817826899155055,8.83390858817224
2024-01-16,4765.98,-0.0037382986232446964,9.827985310947659,7.946558328547019,8.001496678425463,8.903245290665065,7.638428465132089
2024-01-17,4739.21,-0.005632727126755614,10.026478146742194,7.81121516612602,7.814857336508914,9.042286327628117,7.633014276932963
2024-01-18,4780.94,0.008766724739532073,10.454807611149104,8.0044070965651,8.029593581154518,9.27889855048522,7.673511155411313
2024-01-19,4839.81,0.012238283870230153,11.137356317736078,8.298448422563194,8.234093744274201,9.743179988490876,8.056639028535546
2024-01-22,4850.43,0.0021918970535104105,11.007462965784939,8.29218814799299,8.299634030242604,9.684293419833827,7.845959112469404
2024-01-23,4864.6,0.002917131506229948,9.442182385708954,7.566966093749909,7.870462341168497,8.064468600643286,6.505817263422002
2024-01-24,4868.55,0.0008116591682758741,8.911038647807434,7.5292283491031915,7.836920338990737,8.147927768576103,6.486727598102146
2024-01-25,4894.16,0.005246506091991603,9.019986716467807,7.462637491142077,7.741147249566895,8.224320585044168,6.469128125580453
2024-01-26,4890.97,-0.000652009756234213,8.984226717185132,7.451739054979706,7.759310748052438,8.196502130966197,6.310528838980865
2024-01-29,4927.93,0.007528373761456543,9.252936752166589,7.626806877823011,7.85164229404368,8.466047716878359,6.6982136727573
2024-01-30,4924.97,-0.0006008383499372603,9.273115597393117,7.633717248848729,7.862073142703657,8.451666119814853,6.70140063409715
2024-01-31,4845.65,-0.016236787963987382,11.03696117926869,7.91554840449318,7.91429630135287,9.56016585216532,7.467069156486865
2024-02-01,4906.19,0.012416277903485802,11.480012777974599,8.118839125083053,7.9508863035732515,9.855615609617214,8.016065853805827
2024-02-02,4958.61,0.010627786351803241,11.321563683492421,8.499384671395067,8.330459674698448,9.846668800466196,8.522271102842382
2024-02-05,4942.81,-0.003191464135615035,11.305822455376644,8.481997890311794,8.291973084138508,9.879168015336045,8.735621946484065
2024-02-06,4954.23,0.0023077617284261594,11.3033470279009,8.35673459569463,8.117575514209694,9.889174240040083,8.680158845350022
2024-02-07,4995.06,0.00820766692133105,10.724344619505699,7.962161181985137,7.966980442272289,9.204223982025276,7.715386992508397
2024-02-08,4997.91,0.0005704010073624875,10.657608768840955,7.83168934163459,7.812704693514673,8.991063989316032,7.652891463069651
2024-02-09,5026.61,0.005725975590860193,10.660600580030469,7.783401503016213,7.758245086364967,8.969576184240138,7.587505726846171
2024-02-12,5021.84,-0.0009494002275555409,10.6709985678434,7.461699463478013,7.323373995112245,8.905548155084581,7.376070831051755
2024-02-13,4953.17,-0.013768624761212093,12.042068514260917,7.626710773805565,7.535359461877751,9.834409112580342,7.5618966698870835
2024-02-14,5000.62,0.0095341290968955,12.1699056880075,7.714059732095889,7.591631739056217,9.915001344969118,7.574100067478752
2024-02-15,5029.73,0.005804399991794575,11.873218037668105,7.729055128330854,7.526719537017676,9.709384747373411,7.788081871489526
2024-02-16,5005.57,-0.004815012341991563,11.949922507962185,7.646878409033024,7.387960155193481,9.876641654535664,7.932283762560267
2024-02-20,4975.51,-0.006023414477222352,11.685935710136313,7.42927723972488,7.3117629107332665,9.626744335872132,7.548325424633749
2024-02-21,4981.8,0.0012633935945864823,11.681600303110287,7.519072985757444,7.394576970397757,9.673115328624139,7.572545977695016
2024-02-22,5087.03,0.02090289169482803,13.517845108666164,7.800235106104053,7.521221596137154,10.823399430260391,8.365489432021592
2024-02-23,5088.8,0.00034788317372660206,13.524492979852504,7.7278880306449915,7.451772841353635,10.645413244245274,8.351220208111473
2024-02-26,5069.53,-0.0037939352461026604,13.6222958718344,7.720009117049109,7.381073373137278,10.797612711476551,8.49029618483562
2024-02-27,5078.18,0.001704818544289236,13.595976645815227,7.705292841445208,7.358717509963847,10.782839943680584,8.47295326085877
2024-02-28,5069.76,-0.001659450476103029,13.479288553385082,7.53828216785296,7.277497184226971,10.612224163356139,8.151552486591859
2024-02-29,5096.27,0.005215420393340162,13.523669563470298,7.716532296333149,7.517995521519675,10.646325556464678,8.138107352655313
2024-03-01,5137.08,0.007975925057791697,12.009814729239867,7.494010826571753,7.40219219060181,9.686942350529959,7.762227462099595
2024-03-04,5130.95,-0.0011939974324694175,11.550663361930155,7.1970501840624435,7.259090274571278,9.317389308130315,7.181866110003619
2024-03-05,5078.65,-0.01024534898157439,11.875081649666056,7.024593277577808,7.136045493494701,9.429504035259303,6.944941875136984
2024-03-06,5104.76,0.005127959537251652,11.842474586073749,6.982063291923307,7.104190614401361,9.531630999236754,6.7387308883483525
2024-03-07,5157.36,0.010251382881397443,12.221408411328886,7.0787625571884645,7.161909542849373,9.767181826037532,6.989393888660174
2024-03-08,5123.69,-0.0065499380656454595,12.332465037963553,7.539528279202881,7.656541907033695,10.11064390073559,7.110350920664586
2024-03-11,5117.94,-0.0011228682551799477,12.357466838687557,7.642049260655118,7.793008774783427,10.164696243520142,7.097195465207817
2024-03-12,5175.27,0.011139497364012345,12.747292062116147,7.991646736869269,8.142939249203787,10.439883876024847,7.26288827695879
2024-03-13,5165.31,-0.001926391571868686,12.774327446847655,7.960508223694986,8.096202993999023,10.45777661624726,7.321875246278034
2024-03-14,5150.48,-0.0028752059156686048,11.659518118853024,7.965469633547119,8.062965823184628,9.699126238006043,7.482678870622789
2024-03-15,5117.09,-0.00650399611692649,11.653133976075745,7.8414566536181995,7.957047779985024,9.764154955296517,7.446259481827281
2024-03-18,5149.42,0.006298168875158858,11.679495108225883,7.814003468372965,7.998200828339057,9.861752173819358,7.203491342247953
2024-03-19,5178.51,0.0056332831318901015,11.570833905547161,7.892135754740936,8.0105096125272,10.075133600965378,7.412376659893102
2024-03-20,5224.62,0.008864697827341068,11.481112408399088,8.027973756870713,8.022883134037782,10.215568119245725,7.711585100208225
2024-03-21,5241.53,0.003231372513137806,11.478393725548298,7.916617617931182,7.894769768069146,10.242423841064747,7.710559454237538
2024-03-22,5234.18,-0.0014032464064151588,9.357708650665707,7.608099374064854,7.731271458528558,9.09949521255454,6.873996361414961
2024-03-25,5218.19,-0.0030595955699421543,9.477727145541454,7.529359893608341,7.640649673577031,9.123529360391288,6.833131455635136
2024-03-26,5203.58,-0.0028037482252575453,9.418064162367875,7.543700062686312,7.653771409745179,9.149852519318081,6.834013405450129
2024-03-27,5248.49,0.008593565940707955,9.756872767550707,7.613151150008174,7.69618094629948,9.325938914230388,6.92184327216946
2024-03-28,5254.35,0.0011158887706710923,9.688222436456952,7.610384169393532,7.688789622482364,9.267140080072833,6.949651095146901
2024-04-01,5243.77,-0.0020155996658250933,9.681723227046211,7.530296263622495,7.570361534405544,9.290487996935234,7.0645711865469725
2024-04-02,5205.81,-0.0072653957344673645,9.807946841939073,7.357161682907373,7.507737175541007,9.397280519349295,6.571377388244436
2024-04-03,5211.49,0.0010904938060488179,9.786233739451152,7.4284757616268005,7.571391455630118,9.495794449176831,6.76686943065897
2024-04-04,5147.21,-0.012410983057457463,10.115790541432533,8.31583996374898,7.899554473097911,11.378484860793357,8.677521259875208
2024-04-05,5204.34,0.011038072569656417,10.639880668556147,8.59175725247362,8.082828570010873,11.697650042071995,9.370767076016557
2024-04-08,5202.39,-0.0003747574930495873,10.088077864691602,8.504084386452512,8.013064032019763,11.463200977951608,9.206284493382125
2024-04-09,5209.91,0.0014444457627020377,9.767761167686903,8.396883988406403,8.032616350653269,11.15420283933625,9.064027878255523
2024-04-10,5160.64,-0.009501978333887355,10.38668425068832,8.438665717572032,8.091373313206049,11.5319955032831,9.109915747097627
2024-04-11,5199.06,0.007417237205872028,9.973364623852468,8.534619250319455,8.335548628812802,11.297523516867921,8.87494004544216
2024-04-12,5123.41,-0.01465760702944856,11.216020467262071,8.888419037691898,8.607857726077551,11.894088140361724,9.554229789542198
2024-04-15,5061.82,-0.012094130563305876,11.90698483223003,9.829063429934342,9.2647939059994,13.256092494093508,10.841548726268476
2024-04-16,5051.41,-0.002058690186348507,11.738310739055596,9.877861162221821,9.32326086026082,13.105279590144947,10.861678373551987
2024-04-17,5022.21,-0.005797336366096615,11.587569877155438,10.2277750332024,9.630406938101775,13.217364617745368,11.39768101266922
2024-04-18,5011.12,-0.002210632863926085,11.321015868639565,10.289602533225228,9.82063591953,12.772955573703278,11.152149239718716
2024-04-19,4967.23,-0.008797102336546191,10.916930766783182,10.418947606714447,10.029545484050177,12.328922673020987,11.177322134321386
2024-04-22,5010.6,0.008693327734887766,11.424459375498454,10.781141988770623,10.51049226321151,12.54563061300724,11.331156586332765
2024-04-23,5070.55,0.011893624576650831,12.418639207898204,10.943087432075005,10.59730390821457,13.144451167913415,11.711701222026102
2024-04-24,5071.63,0.00021297196541228134,12.419010876212479,11.068906513165725,10.762463402001295,13.084862249981368,11.800471435341747
2024-04-25,5048.42,-0.004586941901457446,12.460485860918265,11.342677695248344,11.13258541067813,13.867947147260217,11.757916283436305
2024-04-26,5099.96,0.010157373516560254,12.62979736799129,11.382062190752295,11.206585281357672,13.943183734041847,11.769908322288108
2024-04-29,5116.17,0.003173415687477538,12.700676328687619,11.445473412442034,11.298407759229576,13.94493513908738,11.746399666663875
2024-04-30,5035.69,-0.01585555475344571,13.670998362001871,11.776749402088555,11.414717206324891,14.547228214494162,12.494388426522447
2024-05-01,5018.39,-0.0034413923648739225,13.546500645092511,12.219792211014417,12.03454052880195,14.240084019401817,12.395139476642827
2024-05-02,5064.2,0.009087013401337432,14.031995453065804,12.410394193279856,12.306044032816619,14.298430219336822,12.248057102357624
2024-05-03,5127.79,0.01247858860899914,14.211082461805196,11.69799882988069,11.987081423931516,13.452897588525573,10.632283230760693
2024-05-06,5180.74,0.010273136069376812,14.137278347369293,11.509893219675325,11.774560143230067,13.337224790385873,10.356328327859025
2024-05-07,5187.7,0.0013425358193505205,14.147367681746148,11.507257834800424,11.77682569145083,13.350791902123985,10.345628671943208
2024-05-08,5187.67,-5.78292629562257e-06,14.135886902191213,11.26653080483154,11.426993498935103,13.570129356280603,10.351742285524052
2024-05-09,5214.08,0.005078002595891348,13.826392208939515,11.239104992439596,11.346211513295895,13.3278445483264,10.416648386505493
2024-05-10,5222.68,0.0016480214063461682,13.604885417684173,10.914600903637215,10.951351915316486,13.145987523731792,10.392999990660579
2024-05-13,5221.42,-0.00024128455417182781,12.489938833619544,10.622577401291538,10.725216538124421,12.581794122089324,9.788666141486951
2024-05-14,5246.68,0.004826100061719822,11.616292250331393,9.602634321988392,9.952382394818406,11.193953886537088,8.17979720318067
2024-05-15,5308.15,0.011647879688045933,12.019653325209983,9.651211220933426,9.86497769991767,11.516297290434304,8.698556092855323
2024-05-16,5297.1,-0.00208387430730016,11.768286072430545,9.271063224712096,9.542008563490866,10.999136289402237,7.9955261157278805
2024-05-17,5303.27,0.0011641104408194052,11.654233837897317,9.03090970711106,9.258608755684982,10.854668677520426,7.966577675347436
2024-05-20,5308.13,0.0009159960683443537,10.908949990070697,8.654658404288467,8.899800734569533,10.340499125991931,7.52185521443417
2024-05-21,5321.41,0.002498698327390512,10.722569791736458,8.224486086289113,8.324450770239514,10.351809628112422,7.432936185428245
2024-05-22,5307.01,-0.0027097176835470336,10.360588132232158,8.113822348617074,8.3488868302966,10.112013017544589,6.90567370149517
2024-05-23,5267.84,-0.00740817678564494,10.866047835439922,8.597587879862921,8.51961774277826,11.395419610873462,8.420722255038074
2024-05-24,5304.72,0.006976578915071976,10.746313668952892,8.239534732529163,8.051115509977521,10.523611073956477,8.51353716922344
2024-05-28,5306.04,0.00024880404548013993,10.382222476076459,8.179897554903404,7.982599778544028,10.336444486507233,8.523594223686104
2024-05-29,5266.95,-0.007394346936505546,10.851924732721377,8.092710835034397,7.844175717727975,10.626175381537893,8.569644890430006
2024-05-30,5235.48,-0.005992916722542298,9.305490198271167,7.62814901343112,7.666507781359605,9.559532964134327,7.60534411317039
2024-05-31,5277.51,0.007995864911522231,9.32902469039687,7.682356718619706,7.626463916513669,9.67965204499077,7.629732037858357
2024-06-03,5283.4,0.0011154342969859781,9.01209548873637,7.720562331036581,7.68550540052404,9.61243210052917,7.9159445879540895
2024-06-04,5291.34,0.0015016920495655548,8.169486757045206,7.737498395142703,7.693463835559153,8.923524643153916,7.923130742169911
2024-06-05,5354.03,0.011778026448059028,8.38696601782561,7.894643780108031,7.912113728133659,8.982127064520354,7.740271425292149
2024-06-06,5352.96,-0.0001998694317565987,8.409151423262882,7.9183552283567975,7.9425374781590925,8.99645105163684,7.763007886036746
2024-06-07,5346.99,-0.0011158931807150971,8.442811934357074,8.03074085489023,8.133647648095705,8.83729489388999,7.671700580944786
2024-06-10,5360.79,0.0025775665246065955,8.351003984341824,8.01994479635107,8.146844581880169,8.800170587599705,7.623250355637554
2024-06-11,5375.32,0.0027067548434573357,8.364265022185222,8.153442305399734,8.281006640108581,8.903053591076228,7.604051981779168
2024-06-12,5421.03,0.008467727171882782,8.690362751422748,8.21783630286222,8.369187758518823,9.053604123931786,7.665747294187404
2024-06-13,5433.74,0.002341828672305396,8.623229974637798,8.25609098777713,8.480511245004593,9.020059515473463,7.559728306034774
2024-06-14,5431.6,-0.0003939131270021622,7.840727524984839,8.107457894263215,8.473598569536895,8.579855548685657,6.88705913978075
2024-06-17,5473.23,0.007635185920104081,8.063935412270165,8.435658259897503,8.76580612838324,8.897542770775564,7.445076669295607
2024-06-18,5487.03,0.0025181897678469146,8.069250960619124,8.42294108279086,8.738396499538544,8.903201480931697,7.47325817859071
2024-06-20,5473.17,-0.002529152276068834,8.194516212703395,8.587131667741984,8.895863350113437,9.136895478542256,7.7340601715392125
2024-06-21,5464.62,-0.0015633874377691908,8.250143780765056,8.582899737956668,8.937399759219446,9.021404493906175,7.579281132397798
2024-06-24,5447.87,-0.003069879221800406,8.272916587612459,8.61540837308444,8.98252151164085,9.026874266616062,7.417123094658584
2024-06-25,5469.3,0.00392593090057643,7.689894308297969,8.00680940611388,8.671193248326379,7.215546103579064,5.447155889519361
2024-06-26,5477.9,0.0015711783413408377,7.454652551385492,7.988555894260653,8.673110730712057,7.1627891767453375,5.282440156556709
2024-06-27,5482.87,0.0009068706560974762,7.443882550704739,7.918768696239249,8.585508984655705,7.075572642976308,5.1811076533172935
2024-06-28,5460.48,-0.004091988512145809,7.019073450551949,8.346863871067105,9.07649659248812,7.03843415019135,5.145978132597326
2024-07-01,5475.09,0.002672015942936098,6.437320286352737,8.30439461986816,9.075833367797635,6.702743357296305,4.719718251889367
2024-07-02,5509.01,0.0061762197767835335,6.25676197993729,7.767701476865049,8.303971923365202,7.024350552617918,5.730637786744991
2024-07-03,5537.02,0.005071516198197267,6.332386020567752,7.38984279141597,7.745912992600322,6.9057293216568905,5.7543484113377605
2024-07-05,5567.19,0.005433988413197175,6.421081450509498,7.353927079183379,7.6328823472342,6.989743061719486,6.00795791622217
2024-07-08,5572.85,0.0010161544279964853,5.454301354398339,7.056715483221773,7.407540502972472,6.578231808331986,5.683395537116536
2024-07-09,5576.98,0.0007408185037586474,5.418121137338049,7.004197941409234,7.335350314610174,6.624308560565018,5.659200135850492
2024-07-10,5633.91,0.010156283642139425,5.990665692619761,7.032925079575171,7.190687559081432,6.927452504963985,6.17733370863878
2024-07-11,5584.54,-0.00880162923017665,7.153499948890195,7.325460958227619,7.373405379201159,7.830857187826436,6.848143764779765
2024-07-12,5615.35,0.005501853628775982,7.255693686607952,7.475501444682524,7.573338598160313,7.8049522233642685,7.29434347676413
2024-07-15,5631.22,0.002822195662042845,6.883492918838669,7.5798171186290455,7.725683445321425,7.686079848036122,7.156671724017144
2024-07-16,5667.2,0.006369053660041409,7.061654788298116,7.512507141562448,7.590063092541502,7.625494383753015,7.188923916301626
2024-07-17,5588.27,-0.014025410555021933,8.96658005258231,7.562099729770373,7.617855298377241,8.654290264050086,7.288733878861871
2024-07-18,5544.59,-0.00784708046968273,9.20096501702694,7.877747544287522,7.839292992598344,9.417766155820594,8.066787734811966
2024-07-19,5505.0,-0.007165907407029404,9.553613868966595,8.167874536375633,8.11506628689475,9.714418848375162,8.33898618814522
2024-07-22,5564.41,0.010734189165974961,10.168959906159543,8.094155848486007,8.044057440418083,9.90666875951272,8.134129394188324
2024-07-23,5555.74,-0.0015593317997995005,10.168841876573769,8.134517380374481,8.092283667922343,9.908800529991915,8.119673549731042
2024-07-24,5427.13,-0.02342117844388951,13.148724418832437,8.644554140605354,8.243289754537184,11.590840743838191,9.658791489647966
2024-07-25,5399.22,-0.0051559504042484414,13.167608557018044,9.408999887295419,9.264101308292648,11.667473786845786,9.507701009332912
2024-07-26,5459.1,0.01102944231248889,13.759707232575646,9.588254811157352,9.486396335191325,11.917109733064615,9.734589019203678
2024-07-29,5463.54,0.0008129903108684501,13.758825282514483,9.688649527175382,9.620052247127424,11.92212206252715,9.769558973368166
2024-07-30,5436.44,-0.004972496433736025,13.793801315425508,9.876831066516283,9.801977998755582,12.094594412755658,10.320786469630606
2024-07-31,5522.3,0.01567000529191805,14.831825879832127,10.035188901669432,10.002461191949335,12.834637649718708,10.441058150962181
2024-08-01,5446.68,-0.013788191433053192,15.453042915165188,11.479539143648362,11.566539085237574,13.376836167059933,11.69888602551802
2024-08-02,5346.56,-0.018552885294602865,16.50308257875794,11.853295605544455,12.072547144363439,14.06685762132798,11.90198229762411
2024-08-05,5186.33,-0.030427045496882188,19.039526647399974,12.895461912293712,13.440330183699823,19.40484317179086,12.217979064722039
2024-08-06,5240.03,0.010300905557719547,19.573486934276787,13.705223132787363,14.442443258447152,19.69638801748504,12.764042277097806
2024-08-07,5199.5,-0.007764756389251183,19.594123558968825,14.69663569182007,15.262125752934994,20.739899394363853,13.695377648113057
2024-08-08,5319.31,0.022781128575607587,21.118372128296876,15.0486933058826,15.580011065528785,21.42545307396644,14.049317304736908
2024-08-09,5344.16,0.004660780212150723,21.146083980359865,15.019375503053858,15.616535514699939,21.487619848999305,13.826697192374917
2024-08-12,5344.39,4.3036707511422095e-05,20.982901024911996,14.936386898282425,15.53163806547345,21.362970433666728,13.616138626767768
2024-08-13,5434.43,0.016707226654933075,21.94385627788595,14.987855806751723,15.433775488355758,21.89127130690746,14.127151426940577
2024-08-14,5455.21,0.003816476067632372,21.843265055520646,15.054504133098215,15.540056089957977,21.832303022795934,14.05359998245585
2024-08-15,5543.22,0.01600444401278594,22.202341848296008,15.085306975840036,15.517410576392935,21.914701877426687,14.279230357497289
2024-08-16,5554.25,0.0019878411263283945,22.046726039560706,14.759892504651404,15.250409980368135,21.681258123752073,13.65493126924218
2024-08-19,5608.25,0.009675327436177775,22.1207945851084,14.740489623004061,15.17057325313583,21.800974831269958,13.79616953268385
2024-08-20,5597.12,-0.001986548174716506,21.8443203762644,14.716404897696863,15.156085943638093,21.64721646295033,13.767254800584105
2024-08-21,5620.85,0.004230718284184624,21.874982140772186,14.739036250437195,15.175764696992559,21.66723699911533,13.818936539617816
2024-08-22,5570.64,-0.008972949425464468,20.40268347474454,14.674182587195517,15.186136321329185,21.217106694381773,13.521399370208073
